x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,y
0.4996,0,-0.4843,1,-0.047573,1,4,3,0,1,-0.14744,4.4216,0.75699,0,-1
-1.1754,0,0.09856,3,-0.43973,1,6,1,0,1,-0.14744,-0.21858,0.25616,0,-1
-1.4799,0,-0.3143,1,-0.047573,2,8,1,0,0,-0.14744,-0.21858,-0.24468,0,-1
-1.0992,0,-1.4839,1,-0.047573,2,1,1,0,1,-0.14744,-0.21858,-0.077733,0,-1
-0.49015,0,-0.34269,3,-0.43973,1,1,3,0,1,-0.14744,-0.21858,-0.077733,0,-1
1.0325,0,-0.85239,10,1.5211,1,5,5,0,1,1.8805,-0.21858,0.75699,0,1
-0.18561,0,0.89323,3,-0.43973,2,3,5,0,1,-0.14744,-0.21858,1.5917,0,1
-1.556,0,4.9811,12,-1.6162,2,7,1,0,1,-0.14744,-0.21858,-0.91246,0,-1
-0.87082,0,-0.012066,3,-0.43973,1,3,1,0,0,-0.14744,-0.21858,-0.077733,0,-1
-0.94695,0,-0.76395,1,-0.047573,0,3,2,0,1,-0.14744,-0.21858,1.5917,0,-1
1.0325,0,-0.1455,5,0.73674,1,5,5,0,0,-0.14744,-0.21858,-0.74551,0,-1
-1.0992,0,0.65836,1,-0.047573,2,1,5,2,1,-0.14744,-0.21858,-0.077733,20,-1
0.2712,3,0.89547,3,-0.43973,1,8,3,4,1,-0.14744,-0.21858,-0.077733,0,-1
0.042795,0,-0.98885,4,1.9132,0,5,0,0,0,0.89059,-0.21858,1.5917,0,1
-1.4038,5,1.4262,1,-0.047573,2,8,1,0,0,-0.14744,-0.21858,-2.5819,0,-1
-0.26174,0,-0.18151,3,-0.43973,2,7,5,4,0,-0.14744,-0.21858,0.59005,0,-1
1.1848,0,-0.90616,0,1.1289,0,2,2,0,1,-0.14744,-0.21858,-0.077733,0,-1
-1.0992,0,-0.68162,0,1.1289,2,4,1,0,1,-0.14744,-0.21858,-0.077733,0,-1
-1.0992,0,0.18907,0,1.1289,2,5,3,0,0,-0.14744,-0.21858,-2.7489,0,-1
-1.4038,0,1.2082,1,-0.047573,2,8,1,4,0,-0.14744,-0.21858,-2.1645,0,-1
-0.79468,0,-0.77975,0,1.1289,2,5,3,0,0,-0.14744,-0.21858,-0.4951,0,-1
-0.18561,1,-0.637,3,-0.43973,0,1,2,0,1,-0.14744,-0.21858,0.50658,0,-1
-0.033339,0,-0.83117,1,-0.047573,3,7,3,0,1,-0.14744,5.3664,1.1744,0,1
-1.2515,0,1.3787,3,-0.43973,2,8,3,0,0,-0.14744,-0.21858,1.5917,0,-1
1.3371,0,1.2166,3,-0.43973,0,7,2,0,1,-0.14744,-0.21858,-0.077733,0,-1
-1.0992,0,-0.84686,0,1.1289,0,5,2,0,1,-0.14744,-0.21858,0.33963,0,-1
-1.0992,1,-1.0284,1,-0.047573,2,2,3,0,0,-0.14744,-0.21858,2.8438,0,-1
-1.2515,0,-1.2014,5,0.73674,2,8,3,0,0,-0.14744,-0.21858,-0.077733,0,-1
-1.3276,0,-0.12808,1,-0.047573,2,4,1,0,0,-0.14744,-0.21858,-0.91246,0,-1
0.2712,0,-0.2053,0,1.1289,0,4,2,0,1,-0.14744,-0.21858,-0.077733,0,1
0.19506,4,0.17397,10,1.5211,1,5,5,0,0,-0.14744,-0.21858,1.1744,0,-1
-1.4799,0,-0.0092646,3,-0.43973,2,2,1,0,0,4.456,-0.21858,-1.7472,0,-1
2.1746,1,0.34356,1,-0.047573,0,9,2,0,1,-0.14744,-0.21858,0.25616,0,-1
-1.4038,0,0.2165,1,-0.047573,2,3,1,0,0,-0.14744,-0.21858,-0.91246,0,-1
-0.49015,0,1.8153,3,-0.43973,0,1,2,3,1,-0.14744,-0.21858,-0.077733,0,-1
0.57574,0,0.46989,3,-0.43973,3,7,1,4,0,-0.14744,-0.21858,-0.077733,0,-1
1.0325,0,-0.16375,3,-0.43973,2,3,3,0,0,-0.14744,-0.21858,-0.41162,0,-1
0.42347,0,0.47403,0,1.1289,1,5,5,4,1,-0.14744,-0.21858,-0.077733,0,-1
-0.10947,4,0.26871,0,1.1289,0,5,2,0,1,-0.14744,4.4488,-0.077733,0,1
-0.87082,1,0.1618,1,-0.047573,0,9,2,0,1,-0.14744,-0.21858,0.75699,0,-1
-0.26174,0,-0.74892,3,-0.43973,0,7,0,4,0,-0.14744,-0.21858,-0.4951,0,-1
-0.64241,0,0.20098,3,-0.43973,2,8,3,0,0,-0.14744,-0.21858,0.33963,0,-1
1.9462,4,0.12484,3,-0.43973,0,1,2,0,1,0.27611,-0.21858,-0.077733,0,-1
0.728,0,-1.6043,3,-0.43973,1,8,3,0,0,-0.14744,-0.21858,-0.32815,0,1
-0.26174,0,0.046342,8,-2.4005,1,0,5,0,0,-0.14744,-0.21858,-0.077733,0,-1
-0.79468,1,0.14377,0,1.1289,2,0,3,0,1,-0.14744,-0.21858,0.33963,0,-1
1.87,1,-1.4649,0,1.1289,0,5,2,1,1,-0.14744,4.6714,-0.74551,11,1
0.11893,1,0.4617,4,1.9132,0,5,2,0,1,-0.14744,-0.21858,1.1744,0,1
-0.41401,0,1.4724,1,-0.047573,2,3,3,0,1,-0.14744,-0.21858,-0.077733,0,-1
0.11893,0,0.024487,1,-0.047573,0,1,2,0,1,-0.14744,-0.21858,0.75699,0,1
-1.0231,0,2.7446,8,-2.4005,2,3,4,0,1,-0.14744,-0.21858,0.33963,31,-1
0.4996,2,-1.4737,0,1.1289,0,4,2,0,1,-0.14744,-0.21858,-0.24468,0,1
-0.64241,0,-0.35987,1,-0.047573,0,7,2,0,1,-0.14744,-0.21858,-0.077733,0,1
1.1087,0,1.0344,1,-0.047573,2,8,5,4,0,-0.14744,-0.21858,-0.077733,0,-1
1.87,0,-0.51541,3,-0.43973,0,8,2,1,1,0.13677,-0.21858,-0.077733,19,-1
-0.87082,4,-1.3027,1,-0.047573,0,12,2,0,1,-0.14744,-0.21858,1.5917,0,-1
-0.56628,0,1.2196,2,-1.224,2,1,3,0,1,-0.14744,-0.21858,-0.077733,0,-1
-0.41401,0,-1.0378,3,-0.43973,0,10,2,0,1,-0.14744,-0.21858,1.5917,0,-1
0.042795,5,1.4562,0,1.1289,1,12,3,0,1,-0.14744,-0.21858,-0.077733,20,1
0.2712,1,0.084221,1,-0.047573,0,1,2,0,1,-0.14744,-0.21858,0.33963,0,1
-1.4799,0,0.7273,3,-0.43973,2,2,1,4,1,-0.14744,-0.21858,-0.91246,0,-1
-0.56628,0,0.074566,0,1.1289,0,5,2,0,1,-0.14744,-0.21858,-0.077733,0,-1
1.1087,0,-0.037366,3,-0.43973,0,1,2,0,1,-0.14744,-0.21858,-0.077733,0,-1
0.65187,1,1.1861,1,-0.047573,0,5,2,0,1,-0.14744,-0.21858,-1.7472,0,-1
-0.87082,0,0.29304,13,2.3054,2,8,1,0,0,-0.14744,-0.21858,-0.077733,0,-1
-1.2515,0,-1.1879,3,-0.43973,2,0,3,0,0,-0.14744,-0.21858,-0.077733,0,-1
-0.71855,0,-0.60324,3,-0.43973,0,3,0,0,0,-0.14744,-0.21858,-0.077733,0,1
1.0325,0,-1.058,3,-0.43973,4,3,5,0,0,-0.14744,4.1396,-0.077733,0,-1
-0.49015,0,0.19657,6,0.34458,1,1,1,0,1,-0.14744,-0.21858,0.4231,0,-1
-1.1754,0,1.5181,3,-0.43973,2,3,3,0,1,-0.14744,-0.21858,-0.077733,0,-1
-0.87082,0,0.41293,1,-0.047573,2,8,1,0,1,-0.14744,-0.21858,-1.7472,0,-1
1.1087,0,-0.21413,3,-0.43973,4,7,3,4,0,-0.14744,-0.21858,-0.077733,0,-1
-1.556,0,0.67208,3,-0.43973,2,6,1,0,1,-0.14744,-0.21858,-1.7472,0,-1
0.19506,0,-0.15545,0,1.1289,3,3,5,0,0,-0.14744,-0.21858,-0.91246,0,-1
-0.87082,0,-0.5137,3,-0.43973,0,7,0,0,0,-0.14744,-0.21858,-0.077733,24,-1
-0.64241,0,-0.64821,1,-0.047573,1,3,1,0,1,-0.14744,-0.21858,-0.077733,0,-1
0.19506,0,2.4131,3,-0.43973,1,0,5,0,0,-0.14744,-0.21858,-0.077733,0,-1
-1.3276,0,-1.179,1,-0.047573,2,8,3,0,0,-0.14744,-0.21858,-0.91246,0,-1
1.4893,5,-0.49986,3,-0.43973,5,2,5,4,0,-0.14744,-0.21858,-0.077733,14,-1
0.4996,5,0.77772,0,1.1289,1,12,3,0,0,-0.14744,-0.21858,-0.077733,0,-1
0.11893,0,0.1349,12,-1.6162,1,10,1,0,1,-0.14744,-0.21858,-0.077733,0,-1
-1.3276,0,0.34101,1,-0.047573,2,8,3,0,0,-0.14744,-0.21858,-0.077733,0,-1
-0.71855,0,-0.064218,0,1.1289,2,5,3,3,0,-0.14744,3.7142,-0.077733,0,-1
0.88027,0,-0.65077,6,0.34458,0,2,0,4,0,-0.14744,-0.21858,-0.077733,0,-1
-0.94695,0,-1.3317,3,-0.43973,0,1,2,0,1,-0.14744,-0.21858,-0.077733,0,-1
-1.1754,0,-0.38887,3,-0.43973,3,6,4,0,0,-0.14744,-0.21858,-0.077733,0,-1
-0.87082,0,0.18373,0,1.1289,2,0,1,0,1,-0.14744,-0.21858,-0.077733,0,-1
-0.18561,4,0.90931,0,1.1289,2,8,3,4,0,-0.14744,-0.21858,-0.077733,0,-1
-1.2515,3,0.24926,3,-0.43973,2,8,4,0,1,-0.14744,-0.21858,-0.077733,0,-1
-0.10947,3,-1.4088,1,-0.047573,2,2,1,0,1,-0.14744,-0.21858,-0.077733,8,-1
1.1848,0,0.069995,0,1.1289,0,10,2,0,1,-0.14744,-0.21858,-0.077733,0,-1
-0.18561,0,-1.484,3,-0.43973,1,9,5,0,1,-0.14744,-0.21858,0.75699,0,-1
0.42347,0,0.35593,6,0.34458,0,4,2,4,1,-0.14744,-0.21858,-0.077733,0,-1
-0.033339,0,-0.24366,1,-0.047573,0,12,2,4,1,-0.14744,-0.21858,-0.077733,0,1
0.80414,0,0.65586,1,-0.047573,1,1,3,0,0,-0.14744,-0.21858,-0.077733,0,-1
-1.556,0,0.43982,2,-1.224,2,6,1,0,1,-0.14744,-0.21858,-2.415,0,-1
-0.94695,0,-0.1123,0,1.1289,2,3,3,0,1,-0.14744,-0.21858,0.59005,0,-1
-0.49015,0,0.096251,2,-1.224,0,7,0,0,0,-0.14744,-0.21858,-0.077733,0,-1
-0.26174,5,-0.86148,3,-0.43973,2,0,1,0,1,-0.14744,-0.21858,-0.077733,0,-1
0.11893,0,-0.51809,3,-0.43973,2,8,3,0,0,-0.14744,-0.21858,0.33963,0,-1
0.11893,1,-1.2724,3,-0.43973,0,1,2,0,1,0.31311,-0.21858,-0.077733,0,-1
0.2712,5,-0.82772,4,1.9132,0,5,2,1,1,-0.14744,-0.21858,2.5934,7,1
-0.64241,0,0.3925,3,-0.43973,0,3,2,0,1,-0.14744,-0.21858,-0.077733,0,-1
-1.4799,0,0.35133,1,-0.047573,2,3,1,0,0,-0.14744,-0.21858,-1.7472,0,-1
-0.18561,0,-0.56999,5,0.73674,0,3,2,0,1,-0.14744,-0.21858,1.5917,0,1
-0.56628,0,0.011426,3,-0.43973,2,3,3,0,0,-0.14744,-0.21858,-0.077733,0,-1
0.88027,3,-1.14,5,0.73674,0,4,2,0,1,-0.14744,-0.21858,1.5917,0,-1
-0.033339,0,0.13972,3,-0.43973,1,1,3,4,1,-0.14744,-0.21858,-0.077733,0,-1
-0.26174,0,0.026806,1,-0.047573,0,5,2,0,1,-0.14744,-0.21858,0.75699,0,1
0.4996,0,0.12322,0,1.1289,0,5,2,0,1,-0.14744,-0.21858,-0.077733,0,1
-0.71855,0,2.0386,12,-1.6162,3,3,5,0,0,-0.14744,-0.21858,-0.077733,0,-1
0.19506,0,0.36058,1,-0.047573,1,1,3,0,1,-0.14744,-0.21858,0.4231,0,1
-0.41401,0,-0.8371,4,1.9132,2,5,3,0,0,-0.14744,-0.21858,0.75699,0,1
0.80414,0,-1.0148,1,-0.047573,2,2,3,0,0,-0.14744,-0.21858,1.5917,0,-1
-0.79468,0,-0.54052,1,-0.047573,0,4,2,0,1,-0.14744,-0.21858,-0.077733,0,1
0.80414,4,-0.38412,0,1.1289,0,12,2,4,1,1.8811,-0.21858,-0.077733,0,1
-0.87082,0,0.52878,3,-0.43973,3,7,1,0,0,-0.14744,-0.21858,-0.077733,0,-1
0.65187,2,2.7808,3,-0.43973,0,4,2,0,1,0.24209,-0.21858,-0.74551,0,-1
0.2712,5,-0.80576,13,2.3054,2,4,3,0,0,-0.14744,-0.21858,-0.077733,16,1
-0.64241,0,1.4895,3,-0.43973,2,4,3,0,1,-0.14744,-0.21858,1.5917,0,-1
-0.10947,4,-0.76906,3,-0.43973,0,1,2,0,1,-0.14744,-0.21858,-0.077733,0,-1
-0.10947,0,1.3583,13,2.3054,0,5,0,0,0,-0.14744,-0.21858,-0.4951,0,-1
0.95641,0,-0.32546,3,-0.43973,5,3,3,4,0,-0.14744,-0.21858,-0.24468,0,-1
-0.87082,3,0.53551,3,-0.43973,0,2,2,0,1,-0.14744,-0.21858,-0.077733,0,-1
1.1087,0,-1.5097,3,-0.43973,2,3,3,0,0,-0.14744,-0.21858,-0.077733,0,-1
0.4996,0,1.491,3,-0.43973,2,1,3,0,1,-0.14744,-0.21858,-0.077733,0,-1
-0.10947,2,0.15199,0,1.1289,0,5,2,0,1,-0.14744,-0.21858,0.33963,0,-1
1.1848,5,-0.9119,10,1.5211,0,5,2,1,1,-0.14744,-0.21858,-0.077733,7,1
0.65187,2,-0.68968,3,-0.43973,0,4,2,0,1,-0.14744,-0.21858,0.089212,0,1
-0.26174,0,-0.23916,3,-0.43973,0,2,2,0,1,-0.14744,-0.21858,-0.077733,35,1
-0.41401,0,-1.4976,3,-0.43973,0,7,2,0,1,-0.14744,-0.21858,-0.077733,0,-1
-0.79468,4,-0.61177,1,-0.047573,2,8,4,4,1,-0.14744,-0.21858,-0.077733,28,-1
0.042795,5,0.10706,0,1.1289,0,4,0,0,0,-0.14744,-0.21858,1.1744,0,1
-0.41401,0,-0.37125,0,1.1289,0,3,2,0,1,-0.14744,-0.21858,-0.077733,0,-1
-0.33788,0,-0.67062,2,-1.224,2,2,3,0,0,-0.14744,-0.21858,-0.077733,22,-1
1.1087,0,-0.45816,3,-0.43973,0,10,2,0,1,-0.14744,-0.21858,-0.077733,0,1
-1.3276,0,-0.14273,5,0.73674,2,8,1,0,1,-0.14744,-0.21858,-0.4951,0,-1
-0.56628,5,-1.0794,13,2.3054,0,4,2,0,1,0.83793,-0.21858,1.1744,0,1
1.87,0,-0.53619,3,-0.43973,0,5,2,0,1,-0.14744,-0.21858,0.33963,0,-1
-1.3276,1,1.2217,1,-0.047573,2,2,1,0,1,-0.14744,-0.21858,-0.91246,0,-1
1.5655,0,-0.75867,3,-0.43973,0,1,2,0,1,-0.14744,-0.21858,-0.077733,0,1
0.88027,0,-0.91644,11,-3.1848,3,5,5,4,0,-0.14744,-0.21858,-0.077733,0,-1
-1.4799,0,-0.43191,3,-0.43973,2,10,1,0,1,-0.14744,-0.21858,-0.91246,0,-1
-0.56628,0,-0.05694,0,1.1289,2,0,3,0,1,-0.14744,-0.21858,0.33963,0,-1
-1.1754,0,1.9792,0,1.1289,0,5,0,0,0,-0.14744,-0.21858,-0.077733,0,-1
0.4996,0,-0.17934,6,0.34458,0,4,0,0,0,-0.14744,-0.21858,-0.077733,0,1
-0.26174,4,0.13708,0,1.1289,0,5,2,0,1,-0.14744,-0.21858,-0.077733,0,-1
-0.49015,0,0.14536,0,1.1289,2,1,1,0,1,-0.14744,-0.21858,-0.077733,0,-1
-1.4038,0,0.33696,8,-2.4005,2,7,4,0,0,-0.14744,-0.21858,1.5917,20,-1
-0.033339,0,-1.4748,3,-0.43973,0,4,4,0,1,-0.14744,-0.21858,-0.077733,0,1
0.80414,0,-0.40474,3,-0.43973,0,2,0,1,0,-0.14744,-0.21858,-2.7489,15,-1
1.9462,0,-0.14167,3,-0.43973,1,7,3,0,0,-0.14744,-0.21858,-0.077733,0,-1
1.6416,4,0.40676,2,-1.224,0,10,2,0,1,-0.14744,-0.21858,-1.7472,0,-1
-1.0231,0,-1.4463,0,1.1289,2,5,3,0,0,-0.14744,-0.21858,0.75699,0,-1
-1.3276,0,0.96987,3,-0.43973,2,1,3,0,1,-0.14744,-0.21858,-0.4951,0,-1
-0.94695,0,1.0807,3,-0.43973,2,11,4,0,0,-0.14744,3.7438,-2.1645,20,-1
-1.1754,0,0.9294,1,-0.047573,2,8,3,0,1,-0.14744,-0.21858,-1.7472,0,-1
2.1746,2,1.3284,10,1.5211,0,3,2,0,1,-0.14744,-0.21858,0.59005,0,1
-1.0992,0,0.020389,3,-0.43973,1,3,5,0,0,-0.14744,-0.21858,-0.91246,0,-1
0.57574,0,1.2759,11,-3.1848,3,7,1,0,0,-0.14744,-0.21858,-0.077733,31,-1
-0.033339,5,0.099336,13,2.3054,0,5,2,1,1,-0.14744,-0.21858,-0.077733,27,-1
-1.4038,0,-0.72394,8,-2.4005,2,7,4,0,1,-0.14744,-0.21858,-0.077733,0,-1
-0.94695,0,-0.32731,0,1.1289,2,5,3,0,1,-0.14744,-0.21858,0.59005,0,-1
1.4893,0,-0.13882,3,-0.43973,0,7,2,0,1,-0.14744,-0.21858,-0.077733,0,-1
-0.56628,5,1.5964,1,-0.047573,2,2,3,1,1,-0.14744,-0.21858,-0.077733,0,-1
-0.10947,5,1.563,5,0.73674,1,12,3,4,1,-0.14744,-0.21858,-0.24468,0,-1
0.4996,0,-0.72752,8,-2.4005,1,7,3,4,0,-0.14744,-0.21858,-0.4951,0,-1
-0.41401,0,-0.53914,3,-0.43973,2,8,3,0,0,-0.14744,-0.21858,0.75699,0,-1
-0.41401,5,1.5891,10,1.5211,0,12,2,4,1,-0.14744,-0.21858,-0.077733,0,-1
-0.26174,0,-0.71166,3,-0.43973,1,6,3,0,1,-0.14744,-0.21858,-1.3298,0,-1
1.6416,1,3.181,3,-0.43973,0,4,2,4,1,-0.14744,-0.21858,-0.077733,0,-1
-1.3276,0,-1.1494,1,-0.047573,2,3,1,0,0,-0.14744,-0.21858,-1.7472,0,-1
-0.033339,0,-0.14408,12,-1.6162,0,1,2,4,1,-0.14744,-0.21858,0.33963,0,-1
0.11893,0,-1.3922,6,0.34458,1,1,5,0,0,-0.14744,-0.21858,-0.077733,0,-1
0.11893,0,0.29147,1,-0.047573,0,3,0,0,0,-0.14744,-0.21858,-0.077733,0,1
0.42347,1,0.073487,4,1.9132,0,5,2,0,1,-0.14744,-0.21858,2.4264,0,1
-0.87082,0,2.2097,1,-0.047573,0,4,2,0,1,-0.14744,-0.21858,1.5917,0,-1
-0.33788,1,-1.5195,1,-0.047573,0,1,2,0,1,-0.14744,-0.21858,1.1744,0,1
0.80414,4,0.81827,1,-0.047573,0,12,2,0,1,-0.14744,-0.21858,-0.077733,0,-1
-0.10947,0,0.22761,1,-0.047573,0,1,2,0,1,-0.14744,-0.21858,0.75699,0,1
1.0325,0,-0.076825,12,-1.6162,0,10,2,0,1,-0.14744,-0.21858,-0.91246,0,1
0.57574,0,-0.28142,1,-0.047573,0,7,2,4,1,-0.14744,-0.21858,-0.077733,0,-1
0.34733,0,0.71434,3,-0.43973,0,1,2,0,1,-0.14744,-0.21858,-0.077733,0,-1
0.57574,4,0.30592,0,1.1289,1,8,3,0,0,13.354,-0.21858,-0.077733,0,1
-1.0231,5,0.048841,1,-0.047573,0,2,0,0,0,-0.14744,-0.21858,-2.1645,0,-1
0.728,0,-0.31109,0,1.1289,1,8,3,0,1,-0.14744,-0.21858,-0.077733,0,-1
-0.18561,4,0.26142,1,-0.047573,1,12,5,0,1,-0.14744,-0.21858,1.1744,0,-1
-0.10947,0,3.2999,3,-0.43973,1,1,3,0,1,1.7893,-0.21858,-0.077733,0,1
0.2712,0,1.8334,10,1.5211,0,5,2,0,1,-0.14744,-0.21858,0.75699,0,1
1.6416,0,0.03257,5,0.73674,0,8,2,0,1,-0.14744,-0.21858,-1.4133,0,-1
-0.10947,2,-0.85508,1,-0.047573,0,10,2,0,1,-0.14744,-0.21858,1.1744,0,1
0.42347,4,0.60898,5,0.73674,1,0,3,4,1,-0.14744,-0.21858,-0.077733,0,-1
-0.49015,0,-0.94032,12,-1.6162,0,1,2,0,1,-0.14744,-0.21858,-0.077733,0,-1
-0.71855,0,-0.69265,0,1.1289,2,8,1,0,0,-0.14744,-0.21858,-0.077733,21,-1
0.2712,4,0.45805,10,1.5211,0,5,2,0,1,-0.14744,-0.21858,-0.4951,0,1
-1.6322,0,-0.88862,2,-1.224,2,6,1,0,1,-0.14744,-0.21858,-2.415,0,-1
0.19506,0,-1.0172,9,-0.83189,0,2,0,0,0,-0.14744,-0.21858,-2.5819,0,-1
-0.33788,0,-0.071175,1,-0.047573,0,4,0,0,0,-0.14744,4.4488,-0.077733,0,1
1.3371,0,-0.096247,12,-1.6162,3,2,5,0,0,-0.14744,-0.21858,-0.74551,0,-1
-0.79468,0,-0.66255,1,-0.047573,2,8,1,0,1,-0.14744,-0.21858,-0.077733,0,-1
-0.79468,1,0.61707,2,-1.224,2,3,1,0,1,-0.14744,-0.21858,-0.077733,0,-1
-1.4799,0,-0.80418,8,-2.4005,2,10,5,0,1,-0.14744,-0.21858,-1.3298,31,-1
0.80414,3,-0.75171,1,-0.047573,0,0,2,0,1,-0.14744,-0.21858,-0.077733,0,1
-0.18561,1,-0.51468,1,-0.047573,0,2,0,0,0,-0.14744,-0.21858,0.75699,0,-1
-1.0231,0,1.0263,1,-0.047573,0,10,2,0,1,-0.14744,-0.21858,-0.4951,0,-1
0.2712,0,-0.2182,0,1.1289,1,5,3,0,1,-0.14744,-0.21858,-0.077733,0,-1
0.65187,1,0.22597,4,1.9132,0,5,2,0,1,-0.14744,4.6714,0.75699,0,1
-0.94695,0,0.82184,1,-0.047573,0,12,2,0,1,-0.14744,-0.21858,-0.077733,0,-1
-0.26174,0,0.35016,1,-0.047573,0,4,2,0,1,-0.14744,-0.21858,1.4248,0,-1
-0.10947,0,-1.5028,3,-0.43973,0,1,2,0,1,-0.14744,-0.21858,0.33963,0,-1
0.042795,4,-0.69215,3,-0.43973,2,12,1,2,1,0.4804,-0.21858,0.59005,0,-1
0.2712,0,-0.49982,3,-0.43973,0,4,2,0,1,-0.14744,-0.21858,-0.4951,0,1
0.19506,0,-0.096673,1,-0.047573,1,2,3,0,0,-0.14744,-0.21858,-0.41162,0,1
-1.1754,0,-0.81888,1,-0.047573,1,2,1,0,0,-0.14744,-0.21858,-1.4133,0,-1
-0.56628,3,1.5271,3,-0.43973,0,0,2,0,1,-0.14744,-0.21858,-0.077733,0,-1
-0.18561,4,0.01294,1,-0.047573,0,12,2,0,1,-0.14744,-0.21858,1.3413,0,1
-1.4038,0,-0.38887,1,-0.047573,2,5,5,0,0,-0.14744,-0.21858,-1.3298,0,-1
-0.18561,0,-0.58126,1,-0.047573,2,7,5,0,1,-0.14744,-0.21858,0.33963,0,-1
0.88027,0,-0.43002,3,-0.43973,0,7,2,0,1,-0.14744,-0.21858,0.75699,0,1
-0.10947,0,-0.16333,3,-0.43973,2,7,1,0,1,-0.14744,-0.21858,-0.077733,0,-1
-1.0231,0,-0.82646,0,1.1289,2,9,1,0,1,3.6099,-0.21858,0.75699,0,1
0.042795,0,-1.3607,1,-0.047573,1,2,5,0,0,-0.14744,-0.21858,1.5917,0,-1
-0.49015,0,0.081949,3,-0.43973,0,9,0,0,0,-0.14744,-0.21858,-0.077733,0,-1
1.5655,0,0.038817,1,-0.047573,4,8,3,0,0,-0.14744,-0.21858,-0.4951,0,-1
-0.71855,0,0.41293,0,1.1289,0,1,2,0,1,0.31311,-0.21858,0.33963,0,-1
0.88027,0,1.7884,3,-0.43973,0,10,2,4,1,-0.14744,-0.21858,-0.077733,0,-1
0.2712,0,-1.5006,6,0.34458,0,3,2,0,1,-0.14744,-0.21858,-0.32815,0,-1
-0.49015,0,-1.1193,1,-0.047573,1,5,3,0,1,-0.14744,-0.21858,-0.077733,0,-1
0.728,0,0.047118,5,0.73674,0,3,2,0,1,-0.14744,4.4859,-0.077733,0,1
-1.4038,0,-1.4692,3,-0.43973,0,1,2,0,1,0.36307,-0.21858,-0.4951,0,-1
0.88027,1,-1.4511,12,-1.6162,1,1,3,0,1,-0.14744,-0.21858,0.33963,0,-1
-1.556,0,-0.69346,1,-0.047573,2,1,3,0,1,-0.14744,-0.21858,-0.91246,0,-1
1.6416,0,-1.3028,10,1.5211,2,5,3,0,1,-0.14744,-0.21858,0.75699,0,-1
0.2712,4,0.35277,10,1.5211,2,5,3,0,1,-0.14744,-0.21858,-1.5802,0,-1
0.80414,0,-1.0012,3,-0.43973,1,2,5,0,0,-0.14744,-0.21858,-0.4951,0,-1
-0.26174,2,-1.0198,1,-0.047573,0,3,0,0,0,-0.14744,-0.21858,-0.077733,0,-1
-0.64241,1,-0.12881,5,0.73674,0,3,2,0,1,-0.14744,-0.21858,1.5917,13,-1
1.5655,0,-0.704,1,-0.047573,0,4,2,0,1,-0.14744,-0.21858,-0.077733,0,1
-1.0992,2,2.8702,3,-0.43973,2,2,3,4,1,1.6821,-0.21858,0.75699,0,1
1.2609,0,1.5629,5,0.73674,1,8,5,0,0,-0.14744,-0.21858,-0.077733,0,-1
-1.4799,0,1.9301,3,-0.43973,2,8,1,0,0,-0.14744,-0.21858,-1.7472,0,-1
0.042795,0,-0.85992,3,-0.43973,0,1,2,0,1,-0.14744,-0.21858,-0.077733,0,-1
0.728,0,-0.45726,1,-0.047573,1,4,5,0,0,-0.14744,-0.21858,-0.077733,0,-1
0.42347,0,-0.16388,0,1.1289,0,5,2,0,1,0.89059,-0.21858,-0.077733,0,1
-1.3276,0,0.34406,1,-0.047573,2,6,1,0,1,-0.14744,-0.21858,-0.91246,0,-1
-1.1754,0,1.9386,0,1.1289,2,0,1,4,1,-0.14744,-0.21858,-0.077733,0,-1
-1.2515,0,0.39082,1,-0.047573,2,2,1,0,1,-0.14744,-0.21858,-0.91246,0,-1
1.2609,1,-0.056637,10,1.5211,0,5,2,0,1,-0.14744,-0.21858,1.1744,0,1
-1.4799,0,-0.034404,1,-0.047573,2,3,3,0,0,-0.14744,-0.21858,-0.077733,0,-1
-1.1754,0,-0.2604,1,-0.047573,2,6,3,0,1,-0.14744,-0.21858,-1.3298,0,-1
0.57574,0,0.27663,3,-0.43973,0,10,2,0,1,1.8811,-0.21858,0.25616,0,1
-1.1754,0,0.78949,0,1.1289,2,8,3,0,0,-0.14744,-0.21858,-1.4968,0,-1
0.65187,2,1.3493,10,1.5211,0,4,2,0,1,1.8811,-0.21858,0.75699,0,1
-1.1754,0,-0.82406,1,-0.047573,2,3,1,0,0,-0.14744,-0.21858,-2.1645,0,-1
0.2712,0,0.07858,1,-0.047573,0,2,2,0,1,-0.14744,-0.21858,-0.077733,0,1
-1.2515,5,0.97621,0,1.1289,2,8,1,0,0,-0.14744,-0.21858,-2.5819,0,-1
-1.556,0,-0.50988,3,-0.43973,2,8,1,0,1,-0.14744,-0.21858,-1.7472,0,-1
-0.10947,0,-0.85798,0,1.1289,0,4,2,0,1,-0.14744,4.6714,0.75699,0,1
-0.33788,0,-1.537,7,-2.0084,0,1,2,0,1,-0.14744,-0.21858,0.75699,0,-1
-0.64241,0,1.0384,5,0.73674,3,2,5,0,0,-0.14744,-0.21858,-0.077733,0,-1
1.7939,1,-0.82499,1,-0.047573,4,9,5,0,0,-0.14744,-0.21858,0.75699,0,-1
0.95641,0,-0.34365,1,-0.047573,0,6,2,0,1,-0.14744,-0.21858,-0.077733,0,-1
-0.33788,0,2.3142,3,-0.43973,0,2,2,4,1,-0.14744,-0.21858,-0.91246,0,-1
