x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,y
0.68993,2,-1.3286,13,2.3009,0,5,2,0,1,-0.14543,4.4623,0.75011,0,1
0.91413,4,0.94469,10,1.5192,0,5,2,0,1,0.80197,-0.21916,-0.078886,0,1
-0.20689,0,0.28338,1,-0.044064,0,4,2,0,1,-0.14543,-0.21916,1.5791,0,1
-0.28162,0,0.046145,3,-0.43488,2,1,3,0,0,-0.14543,-0.21916,-0.078886,0,-1
-0.50583,0,1.6005,10,1.5192,1,3,3,0,0,-0.14543,-0.21916,0.75011,0,1
0.017314,0,0.91284,0,1.1284,0,1,2,0,1,-0.14543,-0.21916,0.9159,0,-1
1.2131,0,2.0059,10,1.5192,4,4,3,0,0,-0.14543,-0.21916,-0.078886,0,1
-0.95424,0,0.079067,3,-0.43488,2,1,1,0,1,-0.14543,-0.21916,-0.078886,0,-1
0.54046,4,0.25594,12,-1.6073,1,12,5,0,0,-0.14543,-0.21916,-1.7369,0,-1
2.3341,1,1.571,3,-0.43488,0,0,0,0,0,-0.14543,-0.21916,-1.4053,0,-1
-1.4026,0,0.033268,1,-0.044064,2,8,1,0,0,-0.14543,-0.21916,-0.90788,0,-1
0.54046,2,-1.1541,0,1.1284,0,4,2,0,1,-0.14543,-0.21916,-2.5659,0,-1
-0.28162,0,0.18949,3,-0.43488,1,4,3,0,1,-0.14543,-0.21916,-0.078886,0,-1
-1.4026,0,-0.43225,3,-0.43488,2,2,1,4,0,-0.14543,-0.21916,-0.078886,0,-1
1.3625,2,0.56295,1,-0.044064,0,4,2,0,1,12.836,-0.21916,1.5791,0,1
1.8109,1,-0.56238,10,1.5192,0,3,2,0,1,-0.14543,-0.21916,1.5791,0,1
-1.3279,3,0.1155,1,-0.044064,2,8,1,4,0,-0.14543,-0.21916,-0.90788,0,-1
0.31625,4,-1.1587,0,1.1284,0,12,2,0,1,-0.14543,-0.21916,0.33561,0,1
-0.28162,0,0.11974,5,0.73757,2,4,3,0,1,-0.14543,-0.21916,-0.24468,0,-1
-1.3279,0,-0.63976,1,-0.044064,2,8,1,0,0,-0.14543,-0.21916,-0.99078,0,-1
-1.1784,0,0.40003,3,-0.43488,2,6,1,0,1,-0.14543,-0.21916,-0.24468,0,-1
-0.28162,0,0.20663,5,0.73757,0,5,2,0,1,-0.14543,-0.21916,0.33561,0,-1
-0.80477,0,-1.5496,6,0.34675,2,5,5,2,1,-0.14543,-0.21916,-0.078886,0,-1
0.46572,1,1.097,12,-1.6073,0,1,2,4,1,-0.14543,-0.21916,-0.078886,28,-1
2.5583,4,0.31327,12,-1.6073,0,9,2,0,1,-0.14543,-0.21916,-2.9804,0,-1
-0.43109,5,-0.6548,3,-0.43488,0,1,2,0,1,-0.14543,-0.21916,-0.078886,0,-1
-1.029,0,-1.4956,6,0.34675,3,2,3,0,0,-0.14543,-0.21916,-0.57628,0,-1
-1.4774,0,1.3015,1,-0.044064,2,8,1,0,0,-0.14543,-0.21916,-0.078886,0,-1
0.24152,0,0.42623,2,-1.2165,0,10,2,0,1,-0.14543,-0.21916,0.50141,0,-1
-0.8795,0,0.13407,0,1.1284,0,3,2,0,1,0.8526,-0.21916,0.33561,0,1
-1.1037,2,0.49729,0,1.1284,2,3,1,0,0,-0.14543,-0.21916,-1.7369,0,-1
-1.4774,0,0.82678,1,-0.044064,2,3,1,0,0,-0.14543,-0.21916,-1.3224,0,-1
-0.20689,0,-0.68256,3,-0.43488,3,8,5,0,0,-0.14543,-0.21916,-0.24468,0,-1
0.16678,1,-0.17294,3,-0.43488,0,1,2,0,1,-0.14543,-0.21916,0.75011,0,1
0.31625,0,-0.48426,1,-0.044064,2,8,3,0,1,-0.14543,-0.21916,-0.078886,0,-1
0.092049,4,1.323,10,1.5192,0,4,2,0,1,-0.14543,-0.21916,-0.49338,0,1
1.3625,0,-1.2032,3,-0.43488,1,8,5,0,0,-0.14543,4.3983,-0.24468,0,-1
1.4373,0,0.71924,3,-0.43488,1,8,3,0,0,-0.14543,-0.21916,-0.078886,0,-1
-1.2532,0,0.27078,1,-0.044064,2,8,1,0,0,-0.14543,-0.21916,-0.49338,0,-1
0.017314,3,-0.69353,1,-0.044064,0,8,2,0,1,-0.14543,-0.21916,0.58431,0,-1
-1.1037,0,2.0214,15,-3.5614,2,8,3,0,1,-0.14543,-0.21916,-0.078886,20,-1
-0.73003,5,-0.81643,4,1.91,2,5,3,0,0,0.476,-0.21916,-0.078886,0,1
-0.95424,5,4.113,3,-0.43488,0,2,2,0,1,-0.14543,-0.21916,-0.078886,0,-1
-0.8795,0,1.4626,3,-0.43488,2,1,1,0,1,-0.14543,-0.21916,-0.078886,0,-1
2.1099,2,-0.39994,3,-0.43488,0,4,2,0,1,-0.14543,-0.21916,0.33561,0,-1
0.76466,0,-0.93772,3,-0.43488,0,1,2,4,1,0.50534,-0.21916,0.75011,0,-1
0.61519,0,-0.92453,3,-0.43488,0,11,0,0,0,-0.14543,-0.21916,-0.49338,0,1
1.512,1,0.81068,2,-1.2165,0,3,2,0,1,-0.14543,-0.21916,2.4081,0,1
-1.1784,0,1.428,3,-0.43488,2,1,3,0,1,-0.14543,-0.21916,-0.078886,0,-1
-0.28162,0,-0.29375,6,0.34675,0,4,2,0,1,0.25739,-0.21916,0.75011,0,1
0.68993,0,0.83972,3,-0.43488,0,1,2,0,1,-0.14543,-0.21916,1.1646,0,-1
-0.13216,0,-0.2786,5,0.73757,2,5,3,0,1,0.74368,-0.21916,3.2371,0,-1
-0.73003,0,-0.38998,3,-0.43488,0,9,2,0,1,-0.14543,-0.21916,1.5791,0,-1
-1.1037,0,0.19749,10,1.5192,2,5,1,0,0,-0.14543,-0.21916,-0.078886,0,-1
0.16678,0,3.0342,0,1.1284,0,5,2,0,1,-0.14543,-0.21916,-0.078886,0,1
-1.3279,1,1.3188,3,-0.43488,2,1,3,0,1,0.48612,-0.21916,-0.49338,0,-1
-0.95424,0,0.54518,1,-0.044064,2,6,1,0,1,-0.14543,-0.21916,-0.49338,0,-1
1.1383,0,-0.10204,3,-0.43488,0,4,2,0,1,-0.14543,4.3294,-0.078886,2,1
1.5867,0,-0.10275,3,-0.43488,0,5,2,0,1,-0.14543,-0.21916,-1.3224,0,-1
-0.057421,0,0.27339,3,-0.43488,2,1,1,0,1,-0.14543,-0.21916,-0.078886,0,-1
-1.4774,0,-1.3783,3,-0.43488,2,7,3,0,1,-0.14543,-0.21916,-0.078886,0,-1
0.16678,4,-0.60927,0,1.1284,2,5,5,4,0,-0.14543,-0.21916,-0.078886,0,-1
-0.13216,4,2.7918,0,1.1284,2,2,3,4,1,-0.14543,-0.21916,1.5791,0,-1
-1.2532,0,-0.71258,1,-0.044064,2,2,3,0,1,-0.14543,-0.21916,-0.49338,0,-1
-0.43109,0,0.28408,10,1.5192,0,5,2,0,1,1.8049,-0.21916,-0.078886,0,1
0.61519,4,1.227,1,-0.044064,1,8,5,0,0,-0.14543,-0.21916,-0.078886,0,-1
-0.35636,0,0.68647,6,0.34675,2,4,5,2,0,-0.14543,-0.21916,-0.078886,0,-1
0.8394,0,-0.4571,0,1.1284,0,3,2,0,1,-0.14543,-0.21916,0.75011,0,-1
-0.28162,0,0.00082024,7,-1.9982,0,2,2,0,1,-0.14543,-0.21916,-0.74208,0,-1
-0.73003,0,-0.692,10,1.5192,2,5,3,0,0,-0.14543,-0.21916,-0.078886,0,-1
-0.8795,0,-0.44497,0,1.1284,2,5,3,0,0,-0.14543,-0.21916,-0.078886,0,-1
0.39099,2,1.3062,10,1.5192,1,5,3,0,1,-0.14543,-0.21916,-0.078886,0,-1
-1.3279,0,-1.5596,1,-0.044064,2,2,1,0,0,-0.14543,-0.21916,-0.49338,0,-1
-0.20689,0,-1.1397,3,-0.43488,0,2,4,1,1,-0.14543,-0.21916,-0.078886,15,-1
-0.057421,0,-0.92696,2,-1.2165,1,7,3,0,1,-0.14543,-0.21916,-0.078886,0,-1
-0.057421,0,-0.90801,6,0.34675,1,4,3,0,0,-0.14543,-0.21916,0.33561,0,-1
-0.057421,1,-0.73964,4,1.91,2,5,3,0,0,-0.14543,-0.21916,-0.74208,0,-1
-1.1037,0,1.114,0,1.1284,2,8,3,0,0,-0.14543,-0.21916,-0.078886,0,-1
0.98886,0,0.56412,5,0.73757,0,4,2,0,1,-0.14543,-0.21916,1.1646,0,1
0.98886,0,-0.0092067,1,-0.044064,0,10,2,0,1,-0.14543,-0.21916,-0.90788,20,-1
-0.50583,0,0.61911,3,-0.43488,0,1,2,0,1,-0.14543,-0.21916,0.75011,0,-1
-0.35636,0,-0.84715,1,-0.044064,0,8,0,0,0,-0.14543,-0.21916,-1.7369,0,-1
-1.5521,0,-0.060052,2,-1.2165,2,2,1,0,0,-0.068323,-0.21916,-0.90788,0,-1
0.46572,1,-1.3724,1,-0.044064,0,6,2,0,1,-0.14543,-0.21916,-0.078886,0,-1
-1.1037,0,1.5598,0,1.1284,2,5,3,0,1,-0.14543,-0.21916,-0.078886,0,-1
0.31625,0,1.4825,1,-0.044064,0,5,2,0,1,-0.14543,-0.21916,-0.078886,0,1
0.76466,0,1.0912,1,-0.044064,1,0,5,4,0,-0.14543,-0.21916,-0.49338,0,-1
2.1846,2,2.9896,0,1.1284,3,3,5,0,1,-0.14543,-0.21916,2.4081,4,-1
-1.5521,5,0.74709,3,-0.43488,2,8,1,0,0,-0.14543,-0.21916,-0.078886,0,-1
-0.8795,5,0.19579,0,1.1284,0,12,2,0,1,-0.14543,-0.21916,-0.078886,0,-1
-1.5521,0,-0.8169,12,-1.6073,2,3,1,0,0,-0.14543,4.0119,-2.0685,0,-1
-0.43109,0,-0.41831,1,-0.044064,1,1,5,0,1,-0.14543,-0.21916,-0.078886,0,-1
0.68993,0,-1.2645,0,1.1284,0,1,2,0,1,-0.14543,-0.21916,-0.078886,0,1
-0.35636,0,0.41767,5,0.73757,0,5,2,4,1,-0.14543,-0.21916,0.75011,0,1
0.16678,0,0.72258,3,-0.43488,1,8,5,0,0,-0.14543,-0.21916,0.33561,0,-1
2.633,0,-0.33394,3,-0.43488,2,10,3,0,1,-0.14543,-0.21916,-2.5659,0,-1
0.092049,0,0.83218,3,-0.43488,5,6,3,0,1,-0.14543,3.8888,-0.078886,0,-1
1.0636,3,-0.1583,4,1.91,0,5,2,0,1,-0.14543,-0.21916,1.5791,0,1
0.61519,0,-0.065913,6,0.34675,0,0,2,0,1,-0.14543,-0.21916,0.9159,0,1
-0.6553,0,-0.077227,3,-0.43488,1,2,5,0,0,-0.14543,-0.21916,-0.32758,0,-1
-0.057421,0,-0.37727,3,-0.43488,1,1,3,0,1,0.28621,-0.21916,-0.078886,0,-1
0.39099,0,-1.3658,1,-0.044064,0,0,2,0,1,-0.14543,-0.21916,0.25271,0,1
0.68993,0,-0.090956,1,-0.044064,3,1,5,0,0,-0.14543,-0.21916,-0.078886,0,-1
-1.4026,0,0.41265,3,-0.43488,2,1,1,0,1,-0.14543,-0.21916,-0.078886,0,-1
0.61519,3,-0.61206,1,-0.044064,1,8,3,0,0,-0.14543,-0.21916,-1.3224,0,-1
-0.35636,0,-0.50452,3,-0.43488,0,10,2,0,1,-0.14543,-0.21916,1.5791,0,-1
0.31625,0,-0.78319,1,-0.044064,0,5,2,0,1,-0.14543,-0.21916,-0.078886,0,-1
-1.029,1,1.1821,3,-0.43488,2,1,1,0,1,-0.14543,-0.21916,-0.078886,0,-1
0.91413,5,-0.3485,6,0.34675,0,0,2,0,1,-0.14543,-0.21916,-0.078886,0,1
0.8394,5,-1.0689,1,-0.044064,1,8,3,0,0,-0.14543,-0.21916,-0.16179,0,-1
0.24152,0,-1.2665,0,1.1284,0,4,2,0,1,-0.14543,-0.21916,-0.078886,0,-1
-1.6268,0,-1.4469,12,-1.6073,2,2,1,0,0,-0.14543,-0.21916,-1.9027,0,-1
0.54046,4,-0.32157,10,1.5192,2,5,3,0,0,-0.14543,-0.21916,-0.078886,0,-1
0.91413,0,-0.14798,3,-0.43488,0,3,2,0,1,-0.14543,-0.21916,0.58431,0,1
-1.5521,0,-0.69963,2,-1.2165,2,2,1,0,0,-0.14543,-0.21916,-2.4001,0,-1
-0.43109,1,0.42948,0,1.1284,0,3,0,0,0,-0.14543,-0.21916,-0.078886,0,1
-0.8795,0,-0.63157,8,-2.389,0,10,2,0,1,-0.14543,-0.21916,-0.078886,0,-1
-0.20689,4,-0.020881,10,1.5192,2,5,3,0,1,-0.14543,-0.21916,0.75011,0,1
-0.58056,0,0.034736,3,-0.43488,2,10,3,0,1,-0.14543,-0.21916,-0.078886,0,-1
-1.4026,0,-0.6803,1,-0.044064,2,10,1,0,1,-0.14543,-0.21916,-0.078886,0,-1
0.46572,2,-1.0234,3,-0.43488,2,3,5,1,1,-0.14543,-0.21916,-0.078886,0,-1
-1.2532,0,0.11844,3,-0.43488,0,3,2,0,1,-0.14543,-0.21916,0.75011,0,-1
0.092049,4,0.34127,0,1.1284,2,12,3,0,0,-0.14543,-0.21916,-0.078886,0,-1
-1.029,5,0.12936,0,1.1284,2,5,3,1,1,-0.14543,-0.21916,-1.7369,7,-1
0.092049,1,-0.35654,1,-0.044064,1,1,5,0,0,-0.14543,-0.21916,-0.24468,0,-1
0.68993,0,1.6943,0,1.1284,0,3,2,0,1,-0.14543,4.4623,-0.32758,0,1
-0.6553,0,0.11769,3,-0.43488,2,8,3,0,1,-0.14543,-0.21916,-1.7369,0,-1
1.6615,0,0.072619,0,1.1284,0,7,2,0,1,-0.14543,-0.21916,-0.078886,0,1
0.76466,1,0.90852,8,-2.389,0,9,2,0,1,-0.14543,-0.21916,0.75011,0,-1
-1.2532,0,1.8111,1,-0.044064,2,1,1,0,1,-0.14543,-0.21916,-0.078886,0,-1
-1.4774,0,1.2839,3,-0.43488,2,2,1,0,1,-0.14543,-0.21916,-0.74208,0,-1
-0.95424,0,-0.74382,0,1.1284,2,3,1,0,1,-0.14543,-0.21916,0.75011,0,-1
-0.8795,5,-0.25853,1,-0.044064,2,2,3,1,1,-0.14543,-0.21916,0.75011,10,-1
0.16678,2,-0.49832,10,1.5192,0,4,2,0,1,-0.14543,-0.21916,-0.078886,0,-1
-0.43109,3,-0.87073,13,2.3009,0,5,2,0,1,-0.14543,-0.21916,-0.078886,0,-1
1.2878,0,0.374,1,-0.044064,2,2,3,0,1,-0.14543,-0.21916,-0.74208,0,-1
0.31625,0,-0.28469,0,1.1284,0,4,2,0,1,-0.14543,4.4623,-0.078886,0,1
-0.73003,0,0.05817,3,-0.43488,0,2,0,0,0,-0.14543,-0.21916,-0.49338,0,-1
0.39099,2,0.83484,2,-1.2165,0,3,2,0,1,-0.14543,-0.21916,1.5791,21,1
-0.13216,5,-0.65725,1,-0.044064,1,8,1,3,0,-0.14543,-0.21916,-0.078886,0,-1
-1.1037,0,0.44487,1,-0.044064,1,7,3,0,1,-0.14543,5.5379,0.16981,0,-1
-0.057421,0,0.28538,3,-0.43488,0,10,2,0,1,-0.14543,-0.21916,-0.078886,0,-1
-0.28162,4,-0.27353,10,1.5192,0,5,2,0,1,-0.14543,-0.21916,0.33561,0,1
0.017314,0,1.1298,0,1.1284,2,8,1,0,0,-0.14543,-0.21916,0.75011,0,-1
0.61519,1,-0.035576,3,-0.43488,0,9,2,0,1,0.25739,-0.21916,1.5791,0,1
0.91413,5,-1.3375,3,-0.43488,0,1,2,0,1,0.25739,-0.21916,0.9159,0,1
-0.057421,3,-1.0588,3,-0.43488,0,7,2,0,1,-0.14543,-0.21916,1.2475,0,-1
0.39099,0,-0.70883,1,-0.044064,4,0,5,0,0,-0.14543,-0.21916,-0.24468,0,-1
-1.1037,0,0.42269,3,-0.43488,2,8,4,0,0,-0.14543,-0.21916,-0.078886,0,-1
0.16678,0,-0.35032,3,-0.43488,1,4,5,0,0,-0.14543,-0.21916,-0.078886,0,-1
0.91413,0,0.14156,6,0.34675,1,8,5,0,0,-0.14543,-0.21916,0.33561,0,-1
1.5867,1,-0.42046,3,-0.43488,0,3,2,0,1,-0.14543,-0.21916,1.5791,0,-1
0.092049,0,0.48366,0,1.1284,0,4,2,0,1,-0.14543,-0.21916,0.75011,0,1
-0.8795,0,1.0408,1,-0.044064,0,8,0,0,0,-0.14543,-0.21916,1.1646,0,-1
-0.20689,0,0.46571,3,-0.43488,0,7,2,0,1,-0.14543,-0.21916,0.58431,0,1
0.39099,0,-0.37019,3,-0.43488,0,7,2,0,1,-0.14543,-0.21916,-0.078886,0,-1
-0.43109,5,0.45719,1,-0.044064,1,5,3,0,0,-0.14543,-0.21916,-0.078886,0,-1
1.0636,1,0.64691,8,-2.389,0,7,2,0,1,-0.14543,-0.21916,-0.078886,0,-1
0.31625,0,1.8374,3,-0.43488,0,1,2,0,1,-0.14543,4.4623,-0.078886,0,1
0.39099,0,-0.094214,5,0.73757,2,0,3,0,1,-0.14543,-0.21916,-0.078886,0,-1
-0.28162,0,0.66383,1,-0.044064,0,1,2,0,1,-0.14543,-0.21916,1.1646,0,-1
0.98886,3,0.83469,1,-0.044064,1,8,5,4,0,-0.14543,-0.21916,-0.078886,0,-1
0.91413,1,-1.1591,5,0.73757,4,5,5,0,0,-0.14543,-0.21916,0.75011,0,-1
0.16678,0,-1.5831,7,-1.9982,0,4,2,2,1,-0.14543,-0.21916,3.5687,0,-1
0.24152,0,-0.85446,3,-0.43488,2,7,3,0,0,-0.14543,-0.21916,-0.078886,0,-1
1.1383,3,-0.39755,10,1.5192,0,5,2,0,1,0.80197,-0.21916,-0.49338,0,1
-0.58056,1,-0.41568,12,-1.6073,0,1,2,0,1,-0.14543,-0.21916,0.58431,0,-1
-0.6553,0,-1.328,9,-0.8257,2,3,1,4,0,-0.14543,-0.21916,-0.078886,0,-1
-1.3279,0,0.23992,1,-0.044064,2,0,1,0,1,-0.14543,-0.21916,-0.90788,0,-1
-0.73003,0,-1.1688,1,-0.044064,3,8,3,0,0,-0.14543,-0.21916,-0.078886,0,-1
-0.13216,4,-0.50057,3,-0.43488,2,8,1,0,0,-0.14543,-0.21916,-0.49338,0,-1
-1.4774,0,-1.3793,1,-0.044064,2,2,1,0,0,-0.14543,-0.21916,-2.4001,0,-1
-0.43109,1,-0.70991,2,-1.2165,2,9,5,0,1,-0.14543,-0.21916,-0.078886,0,-1
2.4836,1,-0.80979,0,1.1284,0,4,2,0,1,-0.14543,-0.21916,-0.078886,33,-1
-1.3279,0,-0.49336,3,-0.43488,0,1,2,0,1,-0.14543,-0.21916,-1.7369,5,-1
-1.1784,0,-0.6252,1,-0.044064,2,8,1,3,1,-0.14543,-0.21916,-1.3224,0,-1
0.46572,0,0.98482,1,-0.044064,0,5,2,0,1,-0.14543,-0.21916,0.75011,15,1
-0.13216,3,0.47145,3,-0.43488,1,4,3,0,1,-0.14543,-0.21916,-0.078886,0,1
-0.13216,2,3.8217,0,1.1284,2,2,3,0,0,-0.14543,-0.21916,0.75011,0,1
-0.20689,0,-1.5088,1,-0.044064,0,2,0,0,0,0.80197,-0.21916,-0.74208,0,1
-0.58056,0,-1.3366,1,-0.044064,2,3,3,0,0,-0.14543,-0.21916,-0.078886,0,-1
1.8109,0,-0.33823,6,0.34675,1,4,3,0,0,-0.14543,-0.21916,-1.4053,3,-1
-1.1037,0,-0.071007,0,1.1284,2,8,1,0,1,-0.14543,-0.21916,-1.0737,0,-1
-0.73003,0,0.39324,0,1.1284,0,5,2,0,1,-0.14543,-0.21916,0.75011,0,1
1.0636,0,-0.051511,1,-0.044064,0,4,2,0,1,-0.14543,-0.21916,0.75011,0,1
0.092049,1,-1.5141,3,-0.43488,2,9,1,0,1,-0.14543,-0.21916,3.6516,0,-1
0.092049,0,0.8251,10,1.5192,0,5,0,0,0,-0.14543,-0.21916,1.5791,0,1
1.8857,0,0.42564,1,-0.044064,0,8,2,0,1,-0.14543,-0.21916,-0.078886,0,-1
-0.43109,0,-0.43679,3,-0.43488,0,6,2,4,1,-0.14543,-0.21916,-0.078886,0,-1
-1.4026,0,-0.44079,3,-0.43488,2,7,1,0,1,-0.14543,-0.21916,-0.078886,0,-1
0.61519,0,-0.40809,1,-0.044064,0,6,0,0,0,-0.14543,-0.21916,0.58431,0,-1
-0.50583,0,-0.77035,9,-0.8257,0,10,2,0,1,-0.14543,-0.21916,1.5791,0,1
-1.029,0,0.20618,3,-0.43488,2,2,3,0,1,-0.14543,-0.21916,0.58431,0,-1
-0.95424,3,0.77287,9,-0.8257,2,8,3,4,1,-0.14543,-0.21916,-0.078886,28,-1
-1.029,4,0.077694,0,1.1284,2,5,1,0,0,-0.14543,-0.21916,-0.078886,0,-1
0.092049,1,-0.20772,0,1.1284,0,1,2,0,1,-0.14543,-0.21916,-0.078886,24,1
-0.6553,0,-1.5103,1,-0.044064,0,1,2,0,1,-0.14543,-0.21916,-0.078886,0,1
0.54046,4,0.40339,10,1.5192,1,4,3,0,1,-0.14543,-0.21916,0.75011,0,1
-0.28162,0,1.1034,3,-0.43488,0,7,2,0,1,-0.14543,-0.21916,0.33561,0,-1
-0.6553,1,-1.1232,3,-0.43488,0,9,2,0,1,-0.14543,-0.21916,2.8226,0,-1
1.4373,0,-0.039363,2,-1.2165,0,7,2,0,1,-0.14543,-0.21916,-0.078886,0,-1
-1.6268,0,-0.9324,12,-1.6073,2,3,1,0,1,-0.14543,-0.21916,-2.7317,0,-1
0.24152,0,1.4963,0,1.1284,1,2,5,0,1,-0.14543,-0.21916,1.5791,0,-1
-0.58056,0,0.0013505,3,-0.43488,0,10,2,0,1,-0.14543,-0.21916,0.75011,0,-1
0.54046,0,0.78754,0,1.1284,1,1,3,4,0,-0.14543,-0.21916,-0.078886,0,-1
-0.50583,0,-0.53827,0,1.1284,0,3,2,0,1,-0.14543,-0.21916,0.75011,0,1
1.7362,1,-0.25916,0,1.1284,0,5,2,0,1,-0.14543,-0.21916,-0.49338,0,-1
2.932,1,-0.35476,8,-2.389,0,10,2,0,1,-0.14543,-0.21916,-1.7369,0,-1
-1.2532,0,0.035683,3,-0.43488,2,6,3,2,0,-0.14543,-0.21916,-0.078886,0,-1
-0.58056,0,-0.036343,3,-0.43488,2,9,3,0,1,-0.14543,-0.21916,1.5791,0,-1
-0.50583,0,-0.25798,10,1.5192,3,5,3,0,0,-0.14543,-0.21916,-0.49338,13,-1
-0.057421,0,1.4311,3,-0.43488,2,8,3,4,1,-0.14543,5.5379,0.50141,0,-1
2.8572,0,-0.38505,12,-1.6073,0,2,2,4,1,0.35021,-0.21916,-0.90788,0,-1
1.7362,1,-0.39979,8,-2.389,0,9,2,0,1,-0.14543,-0.21916,-0.078886,0,1
-0.43109,4,-0.022851,0,1.1284,0,3,2,0,1,-0.14543,-0.21916,0.75011,0,-1
0.092049,4,-0.40156,6,0.34675,0,1,2,0,1,-0.14543,-0.21916,-0.49338,0,-1
1.9604,0,0.36515,0,1.1284,0,5,2,0,1,-0.14543,-0.21916,-0.078886,0,1
-0.58056,0,-0.11542,0,1.1284,0,6,2,0,1,-0.14543,-0.21916,-0.078886,20,-1
-0.50583,0,-0.53105,10,1.5192,0,5,0,1,0,-0.14543,-0.21916,-1.7369,0,-1
0.46572,0,-0.67952,2,-1.2165,0,10,4,0,1,-0.14543,-0.21916,-0.078886,0,-1
2.3341,0,-0.53919,10,1.5192,0,3,2,0,1,1.073,-0.21916,-3.0633,0,1
-0.057421,2,-0.86405,13,2.3009,0,5,2,0,1,-0.14543,-0.21916,0.75011,0,1
-0.13216,0,0.34923,3,-0.43488,0,3,2,0,1,-0.14543,-0.21916,0.75011,0,-1
-0.6553,0,-1.4579,6,0.34675,2,1,4,0,1,-0.14543,-0.21916,-0.078886,0,-1
-0.35636,0,-1.3283,10,1.5192,0,4,2,0,1,-0.14543,-0.21916,-0.078886,0,1
-1.4774,0,-0.44386,1,-0.044064,2,5,1,0,0,1.6829,-0.21916,-1.7369,0,1
1.1383,1,0.17256,3,-0.43488,1,5,3,0,1,-0.14543,-0.21916,-1.7369,0,-1
-0.50583,0,0.75499,1,-0.044064,0,10,2,0,1,0.52676,-0.21916,0.75011,0,1
-0.50583,2,0.0063782,3,-0.43488,0,1,2,0,1,-0.14543,-0.21916,-0.078886,0,1
-1.1037,0,0.18385,3,-0.43488,2,3,3,0,0,-0.14543,-0.21916,0.75011,0,-1
-0.28162,0,-0.14245,3,-0.43488,0,6,2,4,1,-0.14543,-0.21916,-0.078886,0,-1
-0.80477,0,0.084899,3,-0.43488,0,7,0,0,0,-0.14543,-0.21916,-0.49338,0,-1
-0.80477,0,-0.58288,3,-0.43488,0,1,2,0,1,-0.14543,-0.21916,1.5791,0,-1
0.16678,0,1.2276,1,-0.044064,0,3,2,0,1,-0.14543,-0.21916,0.75011,0,-1
-0.057421,0,-0.92562,3,-0.43488,1,2,4,0,1,-0.14543,-0.21916,-0.078886,0,-1
-1.3279,0,1.7687,1,-0.044064,2,10,1,0,1,-0.14543,-0.21916,-0.078886,0,-1
-0.58056,4,1.2708,3,-0.43488,1,12,4,0,1,-0.14543,-0.21916,0.33561,0,-1
-1.2532,0,0.18965,0,1.1284,2,5,1,0,0,-0.14543,-0.21916,-2.8975,0,-1
-0.80477,5,-0.93495,1,-0.044064,1,8,3,4,0,-0.14543,-0.21916,-0.078886,0,-1
0.98886,0,0.92636,0,1.1284,1,5,5,0,0,-0.14543,-0.21916,-0.078886,0,1
-1.1784,0,0.18302,0,1.1284,2,3,1,0,1,-0.14543,-0.21916,-0.078886,0,-1
-0.13216,4,-0.55685,5,0.73757,0,12,2,0,1,-0.14543,-0.21916,4.8122,0,1
-1.1784,0,0.54418,7,-1.9982,0,1,2,3,1,-0.14543,-0.21916,1.1646,0,-1
-1.3279,0,0.56369,3,-0.43488,2,3,1,0,0,-0.14543,-0.21916,-1.4053,0,-1
1.3625,0,-0.023466,3,-0.43488,1,8,3,0,0,-0.14543,-0.21916,-0.078886,0,-1
-0.28162,0,-0.2189,4,1.91,0,5,2,0,1,-0.14543,4.4623,1.5791,0,1
0.8394,0,-0.32366,0,1.1284,1,4,3,0,0,-0.14543,-0.21916,0.75011,0,-1
-0.13216,0,0.20406,1,-0.044064,0,0,0,0,0,-0.14543,-0.21916,-0.49338,0,-1
-1.1037,1,-0.25497,3,-0.43488,0,1,2,0,1,-0.14543,-0.21916,-0.078886,0,-1
1.4373,4,-0.043028,0,1.1284,3,5,5,4,0,-0.14543,-0.21916,-0.078886,18,1
0.8394,0,-0.33578,12,-1.6073,0,7,2,0,1,-0.14543,-0.21916,0.75011,0,-1
1.4373,1,-0.22117,1,-0.044064,0,8,2,0,1,-0.14543,-0.21916,0.75011,0,-1
1.5867,5,-0.22558,10,1.5192,0,5,0,0,0,-0.14543,-0.21916,-2.7317,0,-1
1.6615,0,1.1698,3,-0.43488,4,1,3,0,1,-0.14543,-0.21916,-0.078886,0,-1
-0.13216,0,-0.012663,3,-0.43488,0,2,2,1,1,-0.14543,-0.21916,-0.078886,34,-1
-0.8795,1,0.18638,3,-0.43488,0,1,2,0,1,-0.14543,-0.21916,1.5791,0,-1
-0.13216,0,0.04927,3,-0.43488,3,1,5,0,0,-0.14543,-0.21916,0.086912,0,-1
-0.20689,0,-0.17255,0,1.1284,0,4,2,0,1,-0.14543,4.4254,-0.078886,0,1
-0.58056,0,0.74483,8,-2.389,0,9,4,0,1,-0.14543,-0.21916,-0.49338,20,-1
-1.1784,0,0.28313,1,-0.044064,2,3,3,4,0,-0.14543,-0.21916,-0.90788,0,-1
0.39099,5,1.6997,3,-0.43488,0,12,2,0,1,-0.14543,-0.21916,-0.078886,0,1
-1.3279,0,0.056381,1,-0.044064,2,8,1,0,0,-0.14543,-0.21916,-1.3224,0,-1
1.3625,0,-0.70947,6,0.34675,1,0,3,0,0,0.14042,-0.21916,0.25271,0,-1
